test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.95,1,5,1,6,0.8732045343813664,0.8732060898329975,1441.559494729357,0.2926905155181885
0.95,1,5,1,7,0.8656556768737218,0.8656579137381392,1503.2537276622468,0.2926905155181885
0.95,1,5,1,8,0.8563792051332673,0.8563819893836683,1556.3875994103234,0.2926905155181885
0.95,1,5,1,9,0.8457622655381376,0.8457762815534269,1614.7388854750502,0.2926905155181885
0.95,1,5,1,10,0.8373921432556373,0.8374331307578808,1653.6629150004453,0.2926905155181885
0.95,1,6,1,1,0.8853799705181135,0.8856510069808499,1399.1926047920226,0.359799861907959
0.95,1,6,1,2,0.8980359359684071,0.8981160738908486,1304.745644470691,0.359799861907959
0.95,1,6,1,3,0.9006739123205917,0.9007065800114427,1279.1589321744943,0.359799861907959
0.95,1,6,1,4,0.8930723463127492,0.8932714464253295,1315.5205325485715,0.359799861907959
0.95,1,6,1,5,0.887869227889195,0.8881185486179597,1341.9583796456286,0.359799861907959
0.95,1,6,1,6,0.8786974922120122,0.8790796051203876,1399.3666689576407,0.359799861907959
0.95,1,6,1,7,0.870427197218931,0.8709829650883216,1457.229398421811,0.359799861907959
0.95,1,6,1,8,0.8605876745428077,0.8611413827241654,1507.9388503920222,0.359799861907959
0.95,1,6,1,9,0.8509017760649067,0.8514930772810504,1561.8988067467558,0.359799861907959
0.95,1,6,1,10,0.843224114860495,0.8437889203508613,1596.874551948117,0.359799861907959
0.95,1,7,1,1,0.8702565360396229,0.8721302162496684,1496.7106312401006,0.30918335914611816
0.95,1,7,1,2,0.8847611806066895,0.886305512243165,1401.7452081414176,0.30918335914611816
0.95,1,7,1,3,0.8869446320530725,0.88755527283739,1378.5744905639679,0.30918335914611816
0.95,1,7,1,4,0.8791964401810293,0.8794514999317881,1410.3145932353755,0.30918335914611816
0.95,1,7,1,5,0.8753661350613845,0.8755643763612758,1437.8400273934415,0.30918335914611816
0.95,1,7,1,6,0.8678858496799203,0.8679845351135265,1488.1384827355998,0.30918335914611816
0.95,1,7,1,7,0.8608650506998274,0.8608926296391648,1541.7657980218823,0.30918335914611816
0.95,1,7,1,8,0.8521860545056799,0.8522041361270878,1589.4372237391233,0.30918335914611816
0.95,1,7,1,9,0.8427673182709347,0.8427772799637738,1642.8997627026135,0.30918335914611816
0.95,1,7,1,10,0.8350113678745417,0.8350215670908292,1680.724201597552,0.30918335914611816
0.95,1,8,1,1,0.8834373410412668,0.8839852940339767,1394.8369292906702,0.2914149761199951
0.95,1,8,1,2,0.8973258570225079,0.8975617373416109,1292.320715589947,0.2914149761199951
0.95,1,8,1,3,0.8999602143330266,0.8999623308656186,1266.1422402136864,0.2914149761199951
0.95,1,8,1,4,0.8910001441465323,0.8911404932820258,1297.2916981517437,0.2914149761199951
0.95,1,8,1,5,0.8838617770565885,0.8840973189726379,1321.9000309433698,0.2914149761199951
0.95,1,8,1,6,0.8733582036250614,0.8737981838735499,1377.2404012769946,0.2914149761199951
0.95,1,8,1,7,0.8639876551864405,0.8646951104409756,1434.5012714123643,0.2914149761199951
0.95,1,8,1,8,0.8541938494941448,0.8550096634229688,1482.8223596608434,0.2914149761199951
0.95,1,8,1,9,0.8444498466102788,0.8453903401606815,1537.404453950749,0.2914149761199951
0.95,1,8,1,10,0.8369645939103485,0.8380029339718995,1569.7578161228566,0.2914149761199951
0.95,1,9,1,1,0.8577915942855661,0.8577966081084385,1557.3371943568177,0.3056354522705078
0.95,1,9,1,2,0.8722681329375939,0.8723152291031229,1449.455290032744,0.3056354522705078
0.95,1,9,1,3,0.8751736638522999,0.875723361143622,1435.1406438428226,0.3056354522705078
0.95,1,9,1,4,0.865557403213425,0.8666660578799877,1480.8061862615527,0.3056354522705078
0.95,1,9,1,5,0.8577622109177105,0.8589876959361957,1514.8479720043008,0.3056354522705078
0.95,1,9,1,6,0.8454716511224298,0.8469888266901854,1589.2262746390277,0.3056354522705078
0.95,1,9,1,7,0.8332100718864328,0.8351044782931749,1670.0557624949413,0.3056354522705078
0.95,1,9,1,8,0.8201899014975415,0.8221103851351673,1734.9442856608769,0.3056354522705078
0.95,1,9,1,9,0.8072887755034763,0.8092934273825592,1803.4239678638635,0.3056354522705078
0.95,1,9,1,10,0.7976399715169757,0.7996858077478781,1845.7661291205884,0.3056354522705078
0.95,1,10,1,1,0.8732172694868081,0.8733637341234897,1485.253043429381,0.30619359016418457
0.95,1,10,1,2,0.8882583335260847,0.8883534747092245,1379.9461231517546,0.30619359016418457
0.95,1,10,1,3,0.8901825503349504,0.8901919049448181,1357.5121574785392,0.30619359016418457
0.95,1,10,1,4,0.8830212114801685,0.8830798139934688,1395.5255385455594,0.30619359016418457
0.95,1,10,1,5,0.8780624411192931,0.8780944559411533,1432.23009457214,0.30619359016418457
0.95,1,10,1,6,0.8682917658362864,0.8683332474636593,1500.443059533142,0.30619359016418457
0.95,1,10,1,7,0.859270731710265,0.8593440310862757,1573.7866617689056,0.30619359016418457
0.95,1,10,1,8,0.8482573838085306,0.8483047897046456,1635.5472741052554,0.30619359016418457
0.95,1,10,1,9,0.8363219119610912,0.8363589236198827,1702.5809495883902,0.30619359016418457
0.95,1,10,1,10,0.8270664589390464,0.8270839336561221,1746.5153094196473,0.30619359016418457
0.95,1,11,1,1,0.8619587557981527,0.8619926153670273,1540.2970801276138,0.31215763092041016
0.95,1,11,1,2,0.8747218734148767,0.874731714838513,1441.8423344324133,0.31215763092041016
0.95,1,11,1,3,0.8771437224273141,0.8772755024149654,1427.187637988035,0.31215763092041016
0.95,1,11,1,4,0.8685360139439409,0.868896321781212,1467.4918121333167,0.31215763092041016
0.95,1,11,1,5,0.8629625840376338,0.8632942433297324,1505.8559875608205,0.31215763092041016
0.95,1,11,1,6,0.8521389864335365,0.8525525758747456,1578.3656820920128,0.31215763092041016
0.95,1,11,1,7,0.8410050115954333,0.8415639183230041,1654.2221760813889,0.31215763092041016
0.95,1,11,1,8,0.8283051419466083,0.8288063690127464,1719.7820202860846,0.31215763092041016
0.95,1,11,1,9,0.8147254473129362,0.8152004190844588,1790.613109944968,0.31215763092041016
0.95,1,11,1,10,0.8043207494039507,0.8047278114426251,1838.0181981125088,0.31215763092041016
0.95,1,12,1,1,0.8665407246963401,0.8668020071285063,1514.5594025526989,0.29867005348205566
0.95,1,12,1,2,0.8814660860830343,0.8817305030097312,1414.407891460033,0.29867005348205566
0.95,1,12,1,3,0.8851689686397078,0.885176750035918,1386.9693959682345,0.29867005348205566
0.95,1,12,1,4,0.8782164580149577,0.8782246377478047,1420.4499115057579,0.29867005348205566
0.95,1,12,1,5,0.8733768613792432,0.8733770909180996,1459.6327980144104,0.29867005348205566
0.95,1,12,1,6,0.8633891481823397,0.8633901785427295,1530.0402720012742,0.29867005348205566
0.95,1,12,1,7,0.8528709745688143,0.8528804981090421,1606.1241474440594,0.29867005348205566
0.95,1,12,1,8,0.8406559415778092,0.8406572137914735,1668.6619280833286,0.29867005348205566
0.95,1,12,1,9,0.8282463472311022,0.8282463609396754,1735.9403757221103,0.29867005348205566
0.95,1,12,1,10,0.8188465699485408,0.8188490671273163,1782.2704065748733,0.29867005348205566
0.95,1,13,1,1,0.8636006764986395,0.8636329517892485,1527.155183592771,0.31766319274902344
0.95,1,13,1,2,0.8776460647258674,0.8776478805328171,1423.5609045335402,0.31766319274902344
0.95,1,13,1,3,0.8822062929039711,0.8823764243462371,1400.5507843257817,0.31766319274902344
0.95,1,13,1,4,0.8746778547757443,0.8750687615141164,1436.5792228539794,0.31766319274902344
0.95,1,13,1,5,0.8686433420386774,0.8690405630175242,1469.6652751494532,0.31766319274902344
0.95,1,13,1,6,0.8579762027819393,0.8585060185051139,1537.9385359286302,0.31766319274902344
